Epoch,it,loss.item,epoch_loss,it_lap,epoch_lap
350,2,0.0096667455509305,0.031108212657272816,0.3598804473876953,1.082803726196289
351,2,0.010323604568839073,0.031107510440051556,0.3614165782928467,1.0843288898468018
352,2,0.010194968432188034,0.031106640584766865,0.36048412322998047,1.08658766746521
353,2,0.01045884657651186,0.031106233596801758,0.36263060569763184,1.0926856994628906
354,2,0.010739215649664402,0.031105292961001396,0.36155200004577637,1.0849947929382324
355,2,0.009790780954062939,0.03110445197671652,0.36098265647888184,1.0858969688415527
356,2,0.010679020546376705,0.03110374789685011,0.3610811233520508,1.0924363136291504
357,2,0.0108164232224226,0.03110308200120926,0.35756587982177734,1.0694918632507324
358,2,0.008923566900193691,0.031102417036890984,0.36371588706970215,1.0799951553344727
359,2,0.009478564374148846,0.031101654283702374,0.35456013679504395,1.07163405418396
360,2,0.01067105121910572,0.03110097348690033,0.3629641532897949,1.0801095962524414
361,2,0.00937065202742815,0.031100214459002018,0.35169434547424316,1.060833215713501
362,2,0.010197607800364494,0.031099488958716393,0.3592038154602051,1.0774931907653809
363,2,0.011090648360550404,0.03109887335449457,0.35292959213256836,1.0636591911315918
364,2,0.011660052463412285,0.031098119914531708,0.35956335067749023,1.0766479969024658
365,2,0.01047980785369873,0.031097383238375187,0.3613300323486328,1.0867118835449219
366,2,0.010142367333173752,0.03109670802950859,0.3522520065307617,1.0713238716125488
367,2,0.010756936855614185,0.031096030957996845,0.35634279251098633,1.0684077739715576
368,2,0.009807041846215725,0.031095337122678757,0.3530759811401367,1.0633735656738281
369,2,0.012315831147134304,0.031094716861844063,0.3602936267852783,1.0877797603607178
370,2,0.00997536163777113,0.031094107776880264,0.3550248146057129,1.0709693431854248
371,2,0.009619217365980148,0.03109348565340042,0.3548922538757324,1.0687813758850098
372,2,0.010256780311465263,0.031092687509953976,0.354870080947876,1.0757014751434326
373,2,0.009678074158728123,0.03109197411686182,0.35541200637817383,1.073537826538086
374,2,0.011685779318213463,0.031091386452317238,0.3596231937408447,1.0812203884124756
375,2,0.010693379677832127,0.031090605072677135,0.3514394760131836,1.066742181777954
376,2,0.012262203730642796,0.031090013682842255,0.3605811595916748,1.0789566040039062
377,2,0.009036829695105553,0.031089263036847115,0.35323619842529297,1.0639111995697021
378,2,0.011858878657221794,0.03108863066881895,0.3528602123260498,1.0744152069091797
379,2,0.008985625579953194,0.031088056974112988,0.3529529571533203,1.0671813488006592
380,2,0.01155294943600893,0.03108720574527979,0.35118651390075684,1.0640347003936768
381,2,0.010818332433700562,0.031086638569831848,0.3548285961151123,1.0747318267822266
382,2,0.010980319231748581,0.031085883267223835,0.36311864852905273,1.0823602676391602
383,2,0.010073697194457054,0.031085480004549026,0.3644239902496338,1.086033821105957
384,2,0.011036010459065437,0.031084662303328514,0.36017465591430664,1.0809423923492432
385,2,0.010240446776151657,0.031083914451301098,0.3546583652496338,1.0739436149597168
386,2,0.010228394530713558,0.03108331561088562,0.3538248538970947,1.0737578868865967
387,2,0.01100239809602499,0.031082654371857643,0.360947847366333,1.0814762115478516
388,2,0.010668432340025902,0.031081954017281532,0.35805797576904297,1.0836460590362549
389,2,0.010174435563385487,0.03108120057731867,0.354351282119751,1.0721344947814941
390,2,0.011925882659852505,0.031080742366611958,0.35900330543518066,1.0741033554077148
391,2,0.011543123982846737,0.03107989765703678,0.3628506660461426,1.0793657302856445
392,2,0.009921279735863209,0.031079278327524662,0.3544638156890869,1.0732696056365967
393,2,0.010146920569241047,0.031078865751624107,0.36537718772888184,1.0843729972839355
394,2,0.011396296322345734,0.03107802290469408,0.35906171798706055,1.0806653499603271
395,2,0.010807591490447521,0.03107745386660099,0.3589296340942383,1.0761590003967285
396,2,0.010423476807773113,0.03107683826237917,0.3573780059814453,1.0772526264190674
397,2,0.01050067413598299,0.031076046638190746,0.3528876304626465,1.0759344100952148
398,2,0.010380682535469532,0.03107550274580717,0.36054396629333496,1.0785481929779053
399,2,0.009091255255043507,0.031075026839971542,0.36200523376464844,1.0866601467132568
400,2,0.011604861356317997,0.03107426594942808,0.36723923683166504,1.0923676490783691
401,2,0.01027535181492567,0.03107351716607809,0.3527073860168457,1.0706627368927002
402,2,0.011090246960520744,0.03107287734746933,0.35447072982788086,1.0660314559936523
403,2,0.010251162573695183,0.031072374433279037,0.36040544509887695,1.0853650569915771
404,2,0.012083095498383045,0.031071682460606098,0.3572828769683838,1.0849897861480713
405,2,0.010400466620922089,0.031071258708834648,0.35806965827941895,1.074648141860962
406,2,0.009922212921082973,0.03107052855193615,0.35889697074890137,1.0780954360961914
407,2,0.010084844194352627,0.031069915741682053,0.3594169616699219,1.0858736038208008
408,2,0.010780899785459042,0.031069263815879822,0.35837483406066895,1.0761528015136719
409,2,0.010140722617506981,0.031068693846464157,0.35691142082214355,1.0767886638641357
410,2,0.010600079782307148,0.03106817789375782,0.35756611824035645,1.0760986804962158
411,2,0.010670906864106655,0.0310674998909235,0.3564949035644531,1.0822205543518066
412,2,0.010454506613314152,0.031066901981830597,0.36048340797424316,1.088883399963379
413,2,0.010380486957728863,0.03106632735580206,0.3625071048736572,1.0840411186218262
414,2,0.009536867029964924,0.03106569778174162,0.3511621952056885,1.0637671947479248
415,2,0.010553422383964062,0.031065210700035095,0.3524327278137207,1.0686612129211426
416,2,0.010817368514835835,0.031064514070749283,0.3543994426727295,1.0666265487670898
417,2,0.01110527478158474,0.03106390591710806,0.3527185916900635,1.0640645027160645
418,2,0.011051122099161148,0.031063420698046684,0.3520808219909668,1.0637171268463135
419,2,0.008818463422358036,0.03106263466179371,0.3577728271484375,1.068284273147583
420,2,0.009267568588256836,0.031062090769410133,0.35610437393188477,1.0671617984771729
421,2,0.011833727359771729,0.031061508692801,0.3548288345336914,1.0737760066986084
422,2,0.01164670567959547,0.03106092195957899,0.3551032543182373,1.074573278427124
423,2,0.009883228689432144,0.031060194596648216,0.3506288528442383,1.0607008934020996
424,2,0.010120241902768612,0.031059646047651768,0.3525874614715576,1.066164493560791
425,2,0.010831164196133614,0.0310591422021389,0.35245800018310547,1.065638542175293
426,2,0.009842967614531517,0.03105855919420719,0.3622772693634033,1.0801126956939697
427,2,0.008802174590528011,0.0310579314827919,0.35297536849975586,1.0707294940948486
428,2,0.010327260009944439,0.031057683750987053,0.3529074192047119,1.0661416053771973
429,2,0.009974734857678413,0.031056874431669712,0.35133814811706543,1.063309669494629
430,2,0.00960449781268835,0.031056229025125504,0.36034274101257324,1.0752785205841064
431,2,0.011010315269231796,0.031055745668709278,0.3511924743652344,1.0624043941497803
432,2,0.00951038021594286,0.031055094674229622,0.35157084465026855,1.0645067691802979
433,2,0.009924122132360935,0.03105456940829754,0.35439419746398926,1.0695126056671143
434,2,0.008800139650702477,0.031053987331688404,0.3521158695220947,1.0619220733642578
435,2,0.010755949653685093,0.031053362414240837,0.368013858795166,1.0854873657226562
436,2,0.008999132551252842,0.031052778474986553,0.35543060302734375,1.0704576969146729
437,2,0.009264339692890644,0.031052139587700367,0.35388898849487305,1.0630903244018555
438,2,0.00915445014834404,0.03105146437883377,0.36047911643981934,1.0749366283416748
439,2,0.010610753670334816,0.03105112724006176,0.35621094703674316,1.0726633071899414
440,2,0.010256880894303322,0.0310505460947752,0.3579251766204834,1.0801115036010742
441,2,0.009120623581111431,0.031050018034875393,0.3579273223876953,1.0827770233154297
442,2,0.010999205522239208,0.031049477867782116,0.3642740249633789,1.0819451808929443
443,2,0.009041237644851208,0.031048853881657124,0.35349273681640625,1.071211814880371
444,2,0.01012191828340292,0.031048277392983437,0.3536505699157715,1.0683634281158447
445,2,0.009812075644731522,0.031047765165567398,0.35505175590515137,1.0752980709075928
446,2,0.009001043625175953,0.03104723058640957,0.356076717376709,1.078688144683838
447,2,0.009694005362689495,0.031046698801219463,0.35535144805908203,1.0702433586120605
448,2,0.009215200319886208,0.03104609902948141,0.3538472652435303,1.0653197765350342
449,2,0.01197071559727192,0.03104558866471052,0.3582584857940674,1.0691490173339844
450,2,0.011635031551122665,0.031045048497617245,0.35918259620666504,1.0722627639770508
451,2,0.009816139936447144,0.031044415198266506,0.35518813133239746,1.0711324214935303
452,2,0.009413962252438068,0.031044009141623974,0.3560819625854492,1.0768015384674072
453,2,0.010507212020456791,0.031043454073369503,0.35254526138305664,1.0687310695648193
454,2,0.009677045978605747,0.031042891554534435,0.35326242446899414,1.0644240379333496
455,2,0.011328218504786491,0.03104249108582735,0.3506886959075928,1.0630135536193848
456,2,0.010245738551020622,0.031041781418025494,0.36049485206604004,1.0775015354156494
457,2,0.009897408075630665,0.031041317619383335,0.35705065727233887,1.0701286792755127
458,2,0.0089407404884696,0.031040780246257782,0.3540048599243164,1.0699760913848877
459,2,0.010785884223878384,0.031040308997035027,0.3578610420227051,1.0723295211791992
460,2,0.009896517731249332,0.031039643101394176,0.3699338436126709,1.0848805904388428
461,2,0.00948849506676197,0.0310392202809453,0.3558018207550049,1.0706815719604492
462,2,0.010979188606142998,0.031038641929626465,0.354961633682251,1.073582410812378
463,2,0.01038987748324871,0.031038218177855015,0.3572380542755127,1.0690991878509521
464,2,0.011758855544030666,0.031037633307278156,0.357342004776001,1.075176477432251
465,2,0.01151974219828844,0.031037149019539356,0.3611266613006592,1.0777604579925537
466,2,0.008663455955684185,0.03103644959628582,0.35236072540283203,1.064319133758545
467,2,0.010100970976054668,0.031036026775836945,0.35698699951171875,1.0806243419647217
468,2,0.008958305232226849,0.03103548474609852,0.3599514961242676,1.0793671607971191
469,2,0.00892140343785286,0.03103483095765114,0.3553962707519531,1.0672173500061035
470,2,0.009434050880372524,0.031034350395202637,0.35330629348754883,1.0627477169036865
471,2,0.00898718647658825,0.031033947132527828,0.35971903800964355,1.084761381149292
472,2,0.010692866519093513,0.031033367849886417,0.3631415367126465,1.075296401977539
473,2,0.011067738756537437,0.03103289008140564,0.3526289463043213,1.0650146007537842
474,2,0.009559446014463902,0.031032580882310867,0.35875415802001953,1.0844402313232422
475,2,0.010940909385681152,0.03103203885257244,0.35633301734924316,1.0705554485321045
476,2,0.009189406409859657,0.03103164304047823,0.3746469020843506,1.1062824726104736
477,2,0.010185332968831062,0.031030978076159954,0.3554074764251709,1.0712981224060059
478,2,0.010173898190259933,0.031030396930873394,0.3578331470489502,1.0786364078521729
479,2,0.01007481012493372,0.031030000187456608,0.35143399238586426,1.068950891494751
480,2,0.008910753764212132,0.03102949820458889,0.3535747528076172,1.067197561264038
481,2,0.010764315724372864,0.031028863042593002,0.3597259521484375,1.0768780708312988
482,2,0.010772187262773514,0.03102853335440159,0.36516261100769043,1.0889770984649658
483,2,0.010764623992145061,0.031027832068502903,0.3603787422180176,1.0809171199798584
484,2,0.009649265557527542,0.031027470715343952,0.35311341285705566,1.0752627849578857
485,2,0.01123031135648489,0.03102712705731392,0.35431742668151855,1.0625154972076416
486,2,0.009836130775511265,0.0310265701264143,0.353222131729126,1.0630853176116943
487,2,0.009847368113696575,0.031026086769998074,0.3590395450592041,1.1201677322387695
488,2,0.009254304692149162,0.031025515869259834,0.3617427349090576,1.0862879753112793
489,2,0.011371267028152943,0.031025191769003868,0.36313724517822266,1.0838623046875
490,2,0.009242571890354156,0.031024509109556675,0.3610401153564453,1.08378267288208
491,2,0.008433614857494831,0.0310240862891078,0.35878992080688477,1.0785272121429443
492,2,0.010100972838699818,0.031023716554045677,0.35922837257385254,1.0830297470092773
493,2,0.009675326757133007,0.03102322481572628,0.3598618507385254,1.0834088325500488
494,2,0.010144997388124466,0.03102266602218151,0.3614985942840576,1.0938692092895508
495,2,0.00968455895781517,0.031022080220282078,0.3599090576171875,1.0788240432739258
496,2,0.009524093009531498,0.0310219069942832,0.3535277843475342,1.0665555000305176
497,2,0.011079313233494759,0.031021302565932274,0.3612492084503174,1.0730247497558594
498,2,0.010336936451494694,0.03102078754454851,0.3546273708343506,1.0685513019561768
499,2,0.011736799031496048,0.031020473688840866,0.3511178493499756,1.0634589195251465
